original_title,popularity,genre,release_year,budget_adj,revenue_adj,production_company,novel_based
Alien: Resurrection,2.064658,Action,1997,95092222.4750468,220070572.01368,Other,N
The Game,2.01227,Drama,1997,67923016.0536048,148647683.99496,Other,N
The Game,2.01227,Thriller,1997,67923016.0536048,148647683.99496,Other,N
The Game,2.01227,Mystery,1997,67923016.0536048,148647683.99496,Other,N
Event Horizon,1.949225,Horror,1997,81507619.2643258,36234540.8913537,Paramount,N
Event Horizon,1.949225,Science Fiction,1997,81507619.2643258,36234540.8913537,Paramount,N
Event Horizon,1.949225,Mystery,1997,81507619.2643258,36234540.8913537,Paramount,N
Anastasia,1.929641,Animation,1997,71998397.0168211,189918659.471355,Other,N
Anastasia,1.929641,Family,1997,71998397.0168211,189918659.471355,Other,N
Home Alone 3,1.623577,Comedy,1997,43470730.2743071,107430458.718089,Other,N
Home Alone 3,1.623577,Family,1997,43470730.2743071,107430458.718089,Other,N
Austin Powers: International Man of Mystery,1.616191,Science Fiction,1997,22414595.2976896,91946013.4283803,Other,N
Austin Powers: International Man of Mystery,1.616191,Comedy,1997,22414595.2976896,91946013.4283803,Other,N
Austin Powers: International Man of Mystery,1.616191,Crime,1997,22414595.2976896,91946013.4283803,Other,N
Starship Troopers,1.55286,Adventure,1997,142638333.71257,164664921.497974,Other,N
Starship Troopers,1.55286,Action,1997,142638333.71257,164664921.497974,Other,N
Starship Troopers,1.55286,Thriller,1997,142638333.71257,164664921.497974,Other,N
Starship Troopers,1.55286,Science Fiction,1997,142638333.71257,164664921.497974,Other,N
The Full Monty,1.412516,Comedy,1997,4754611.12375234,350279159.520599,Other,N
Con Air,1.368403,Action,1997,101884524.080407,304311731.323718,Other,N
Con Air,1.368403,Thriller,1997,101884524.080407,304311731.323718,Other,N
Con Air,1.368403,Crime,1997,101884524.080407,304311731.323718,Other,N
Face/Off,1.330225,Action,1997,108676825.685768,333741296.174915,Paramount,N
Face/Off,1.330225,Crime,1997,108676825.685768,333741296.174915,Paramount,N
Face/Off,1.330225,Science Fiction,1997,108676825.685768,333741296.174915,Paramount,N
Face/Off,1.330225,Thriller,1997,108676825.685768,333741296.174915,Paramount,N
Donnie Brasco,1.308461,Crime,1997,47546111.2375234,56994198.6951989,Other,N
Donnie Brasco,1.308461,Drama,1997,47546111.2375234,56994198.6951989,Other,N
Donnie Brasco,1.308461,Thriller,1997,47546111.2375234,56994198.6951989,Other,N
I Know What You Did Last Summer,1.307058,Horror,1997,23093825.4582256,170603779.915843,Other,N
I Know What You Did Last Summer,1.307058,Thriller,1997,23093825.4582256,170603779.915843,Other,N
I Know What You Did Last Summer,1.307058,Mystery,1997,23093825.4582256,170603779.915843,Other,N
"The Devil's Advocate",1.272247,Drama,1997,77432238.3011095,207769251.929863,Other,N
"The Devil's Advocate",1.272247,Horror,1997,77432238.3011095,207769251.929863,Other,N
"The Devil's Advocate",1.272247,Mystery,1997,77432238.3011095,207769251.929863,Other,N
"The Devil's Advocate",1.272247,Thriller,1997,77432238.3011095,207769251.929863,Other,N
Anaconda,1.231579,Adventure,1997,61130714.4482444,185953882.98902,Other,N
Anaconda,1.231579,Horror,1997,61130714.4482444,185953882.98902,Other,N
Anaconda,1.231579,Thriller,1997,61130714.4482444,185953882.98902,Other,N
Chasing Amy,1.212565,Comedy,1997,339615.080268024,16330421.020815,Other,N
Chasing Amy,1.212565,Drama,1997,339615.080268024,16330421.020815,Other,N
Chasing Amy,1.212565,Romance,1997,339615.080268024,16330421.020815,Other,N
"Dante's Peak",1.176223,Action,1997,157581397.244363,241979494.041453,Universal,N
"Dante's Peak",1.176223,Adventure,1997,157581397.244363,241979494.041453,Universal,N
"Dante's Peak",1.176223,Thriller,1997,157581397.244363,241979494.041453,Universal,N
Speed 2: Cruise Control,1.172353,Action,1997,217353651.371535,223477680.15731,Other,N
Speed 2: Cruise Control,1.172353,Adventure,1997,217353651.371535,223477680.15731,Other,N
Speed 2: Cruise Control,1.172353,Thriller,1997,217353651.371535,223477680.15731,Other,N
L.A. Confidential,1.123404,Crime,1997,47546111.2375234,171460704.837138,Other,N
L.A. Confidential,1.123404,Drama,1997,47546111.2375234,171460704.837138,Other,N
L.A. Confidential,1.123404,Mystery,1997,47546111.2375234,171460704.837138,Other,N
L.A. Confidential,1.123404,Thriller,1997,47546111.2375234,171460704.837138,Other,N
Scream 2,1.109101,Horror,1997,32603047.7057303,234148705.217506,Other,N
Scream 2,1.109101,Mystery,1997,32603047.7057303,234148705.217506,Other,N
Liar Liar,1.087383,Comedy,1997,61130714.4482444,245881318.11405,Universal,N
Contact,1.037438,Drama,1997,122261428.896489,232460177.075303,Other,Y
Contact,1.037438,Science Fiction,1997,122261428.896489,232460177.075303,Other,Y
Contact,1.037438,Mystery,1997,122261428.896489,232460177.075303,Other,Y
Lolita,1.031334,Drama,1997,84224539.90647,1440044.0141144,Other,N
Lolita,1.031334,Romance,1997,84224539.90647,1440044.0141144,Other,N
The Rainmaker,1.008461,Drama,1997,54338412.8428839,62376108.7583333,Paramount,N
The Rainmaker,1.008461,Crime,1997,54338412.8428839,62376108.7583333,Paramount,N
The Rainmaker,1.008461,Thriller,1997,54338412.8428839,62376108.7583333,Paramount,N
The Jackal,0.981422,Action,1997,81507619.2643258,216443863.325307,Universal,N
The Jackal,0.981422,Thriller,1997,81507619.2643258,216443863.325307,Universal,N
The Jackal,0.981422,Adventure,1997,81507619.2643258,216443863.325307,Universal,N
The Jackal,0.981422,Crime,1997,81507619.2643258,216443863.325307,Universal,N
Flubber,0.96047,Comedy,1997,108676825.685768,241774999.575481,Other,N
Flubber,0.96047,Family,1997,108676825.685768,241774999.575481,Other,N
Flubber,0.96047,Science Fiction,1997,108676825.685768,241774999.575481,Other,N
The Saint,0.938611,Thriller,1997,92375301.8329026,160384313.858673,Paramount,N
The Saint,0.938611,Action,1997,92375301.8329026,160384313.858673,Paramount,N
The Saint,0.938611,Romance,1997,92375301.8329026,160384313.858673,Paramount,N
The Saint,0.938611,Science Fiction,1997,92375301.8329026,160384313.858673,Paramount,N
The Saint,0.938611,Adventure,1997,92375301.8329026,160384313.858673,Paramount,N
Conspiracy Theory,0.936736,Action,1997,101884524.080407,186085744.657006,Other,N
Conspiracy Theory,0.936736,Drama,1997,101884524.080407,186085744.657006,Other,N
Conspiracy Theory,0.936736,Mystery,1997,101884524.080407,186085744.657006,Other,N
Conspiracy Theory,0.936736,Thriller,1997,101884524.080407,186085744.657006,Other,N
Air Force One,0.933349,Action,1997,115469127.291128,428127476.558069,Other,N
Air Force One,0.933349,Thriller,1997,115469127.291128,428127476.558069,Other,N
Wag the Dog,0.855982,Comedy,1997,20376904.8160815,87289923.2809534,Other,N
Wag the Dog,0.855982,Drama,1997,20376904.8160815,87289923.2809534,Other,N
As Good as It Gets,0.855087,Comedy,1997,67923016.0536048,426798361.696853,Other,N
As Good as It Gets,0.855087,Romance,1997,67923016.0536048,426798361.696853,Other,N
Breakdown,0.8353360000000001,Drama,1997,48904571.5585955,68139206.8629415,Paramount,N
Breakdown,0.8353360000000001,Action,1997,48904571.5585955,68139206.8629415,Paramount,N
Breakdown,0.8353360000000001,Thriller,1997,48904571.5585955,68139206.8629415,Paramount,N
Seven Years in Tibet,0.824965,History,1997,95092222.4750468,178580044.897114,Other,N
Seven Years in Tibet,0.824965,Drama,1997,95092222.4750468,178580044.897114,Other,N
Seven Years in Tibet,0.824965,Adventure,1997,95092222.4750468,178580044.897114,Other,N
Seven Years in Tibet,0.824965,War,1997,95092222.4750468,178580044.897114,Other,N
"My Best Friend's Wedding",0.797298,Comedy,1997,51621492.2007397,406571694.44152,Other,N
"My Best Friend's Wedding",0.797298,Romance,1997,51621492.2007397,406571694.44152,Other,N
Boogie Nights,0.778274,Drama,1997,20376904.8160815,58551805.2239592,Other,N
Lost Highway,0.776305,Drama,1997,20376904.8160815,4992614.73046449,Other,N
Lost Highway,0.776305,Thriller,1997,20376904.8160815,4992614.73046449,Other,N
Lost Highway,0.776305,Mystery,1997,20376904.8160815,4992614.73046449,Other,N
Mad City,0.7618699999999999,Action,1997,67923016.0536048,14320240.7191689,Other,N
Mad City,0.7618699999999999,Drama,1997,67923016.0536048,14320240.7191689,Other,N
Mad City,0.7618699999999999,Thriller,1997,67923016.0536048,14320240.7191689,Other,N
Bean,0.742726,Comedy,1997,24452285.7792977,341262444.345579,Other,N
"The Devil's Own",0.737243,Crime,1997,122261428.896489,191281465.506994,Other,N
"The Devil's Own",0.737243,Thriller,1997,122261428.896489,191281465.506994,Other,N
"The Devil's Own",0.737243,Drama,1997,122261428.896489,191281465.506994,Other,N
Kiss the Girls,0.712173,Drama,1997,36678428.6689466,82224713.7893911,Paramount,N
Kiss the Girls,0.712173,Mystery,1997,36678428.6689466,82224713.7893911,Paramount,N
Kiss the Girls,0.712173,Thriller,1997,36678428.6689466,82224713.7893911,Paramount,N
Kiss the Girls,0.712173,Crime,1997,36678428.6689466,82224713.7893911,Paramount,N
Absolute Power,0.708978,Crime,1997,67923016.0536048,68015812.4781373,Other,N
Absolute Power,0.708978,Drama,1997,67923016.0536048,68015812.4781373,Other,N
Absolute Power,0.708978,Thriller,1997,67923016.0536048,68015812.4781373,Other,N
Vegas Vacation,0.7065359999999999,Comedy,1997,33961508.0268024,49448444.7327399,Other,N
U Turn,0.706041,Thriller,1997,25810746.1003698,9077364.99451522,Other,N
Mimic,0.6853819999999999,Fantasy,1997,40753809.6321629,34614234.6264744,Other,N
Mimic,0.6853819999999999,Horror,1997,40753809.6321629,34614234.6264744,Other,N
Mimic,0.6853819999999999,Thriller,1997,40753809.6321629,34614234.6264744,Other,N
One Eight Seven,0.6830510000000001,Drama,1997,27169206.4214419,7765067.87207379,Other,N
One Eight Seven,0.6830510000000001,Thriller,1997,27169206.4214419,7765067.87207379,Other,N
Spawn,0.676667,Action,1997,54338412.8428839,119327211.658306,Other,N
Spawn,0.676667,Adventure,1997,54338412.8428839,119327211.658306,Other,N
Spawn,0.676667,Fantasy,1997,54338412.8428839,119327211.658306,Other,N
Spawn,0.676667,Horror,1997,54338412.8428839,119327211.658306,Other,N
Spawn,0.676667,Science Fiction,1997,54338412.8428839,119327211.658306,Other,N
Cube,0.663483,Thriller,1997,339615.080268024,681699.841399757,Other,N
Cube,0.663483,Science Fiction,1997,339615.080268024,681699.841399757,Other,N
Cube,0.663483,Mystery,1997,339615.080268024,681699.841399757,Other,N
Kundun,0.660297,Drama,1997,38036888.9900187,7722560.29016712,Other,N
The Postman,0.648088,Drama,1997,108676825.685768,23944539.4989319,Other,N
The Postman,0.648088,Adventure,1997,108676825.685768,23944539.4989319,Other,N
G.I. Jane,0.638429,Action,1997,67923016.0536048,65435887.1255319,Other,N
G.I. Jane,0.638429,Drama,1997,67923016.0536048,65435887.1255319,Other,N
The Relic,0.636839,Horror,1997,81507619.2643258,46128704.6061993,Universal,N
The Relic,0.636839,Thriller,1997,81507619.2643258,46128704.6061993,Universal,N
The Relic,0.636839,Mystery,1997,81507619.2643258,46128704.6061993,Universal,N
Fire Down Below,0.5305439999999999,Action,1997,81507619.2643258,21735365.1371535,Other,N
Fire Down Below,0.5305439999999999,Adventure,1997,81507619.2643258,21735365.1371535,Other,N
Fire Down Below,0.5305439999999999,Crime,1997,81507619.2643258,21735365.1371535,Other,N
Fire Down Below,0.5305439999999999,Thriller,1997,81507619.2643258,21735365.1371535,Other,N
MouseHunt,0.512273,Comedy,1997,51621492.2007397,166299165.565748,Other,N
MouseHunt,0.512273,Family,1997,51621492.2007397,166299165.565748,Other,N
The Sweet Hereafter,0.511529,Drama,1997,6792301.60536048,4433450.72694608,Other,N
Cop Land,0.473762,Action,1997,20376904.8160815,60943500.9560164,Other,N
Cop Land,0.473762,Crime,1997,20376904.8160815,60943500.9560164,Other,N
Cop Land,0.473762,Drama,1997,20376904.8160815,60943500.9560164,Other,N
Selena,0.46602,Documentary,1997,27169206.4214419,81507619.2643258,Other,N
Selena,0.46602,Drama,1997,27169206.4214419,81507619.2643258,Other,N
Spice World - The Movie,0.464907,Adventure,1997,33961508.0268024,135846032.10721,Other,N
Spice World - The Movie,0.464907,Fantasy,1997,33961508.0268024,135846032.10721,Other,N
Spice World - The Movie,0.464907,Drama,1997,33961508.0268024,135846032.10721,Other,N
Spice World - The Movie,0.464907,Comedy,1997,33961508.0268024,135846032.10721,Other,N
Spice World - The Movie,0.464907,Music,1997,33961508.0268024,135846032.10721,Other,N
The Ice Storm,0.463524,Drama,1997,24452285.7792977,10919386.9268571,Other,Y
Air Bud,0.436806,Comedy,1997,4075380.96321629,31440883.5425928,Other,N
Air Bud,0.436806,Family,1997,4075380.96321629,31440883.5425928,Other,N
Air Bud,0.436806,Drama,1997,4075380.96321629,31440883.5425928,Other,N
"Cats Don't Dance",0.425112,Animation,1997,43470730.2743071,4845134.84416762,Other,N
"Cats Don't Dance",0.425112,Comedy,1997,43470730.2743071,4845134.84416762,Other,N
"Cats Don't Dance",0.425112,Family,1997,43470730.2743071,4845134.84416762,Other,N
"Cats Don't Dance",0.425112,Music,1997,43470730.2743071,4845134.84416762,Other,N
Mortal Kombat: Annihilation,1.086558,Action,1997,40753809.6321629,69793427.0897365,Other,N
Mortal Kombat: Annihilation,1.086558,Fantasy,1997,40753809.6321629,69793427.0897365,Other,N
Mortal Kombat: Annihilation,1.086558,Science Fiction,1997,40753809.6321629,69793427.0897365,Other,N
Metro,0.447075,Action,1997,74715317.6589653,43453835.1032939,Other,N
Metro,0.447075,Adventure,1997,74715317.6589653,43453835.1032939,Other,N
Metro,0.447075,Comedy,1997,74715317.6589653,43453835.1032939,Other,N
Metro,0.447075,Crime,1997,74715317.6589653,43453835.1032939,Other,N
Metro,0.447075,Thriller,1997,74715317.6589653,43453835.1032939,Other,N
Wishmaster,0.401471,Horror,1997,6792301.60536048,21380493.1890196,Other,N
For Richer or Poorer,0.362661,Comedy,1997,47546111.2375234,42942594.8629823,Universal,N
Turbo: A Power Rangers Movie,0.223994,Action,1997,13584603.210721,24424762.0147325,Other,N
Turbo: A Power Rangers Movie,0.223994,Adventure,1997,13584603.210721,24424762.0147325,Other,N
Turbo: A Power Rangers Movie,0.223994,Family,1997,13584603.210721,24424762.0147325,Other,N
Turbo: A Power Rangers Movie,0.223994,Fantasy,1997,13584603.210721,24424762.0147325,Other,N
Turbo: A Power Rangers Movie,0.223994,Science Fiction,1997,13584603.210721,24424762.0147325,Other,N
The Man Who Knew Too Little,0.37438,Comedy,1997,27169206.4214419,18749136.5286584,Other,Y
The Man Who Knew Too Little,0.37438,Thriller,1997,27169206.4214419,18749136.5286584,Other,Y
The Man Who Knew Too Little,0.37438,Crime,1997,27169206.4214419,18749136.5286584,Other,Y
The Man Who Knew Too Little,0.37438,Action,1997,27169206.4214419,18749136.5286584,Other,Y
Turbulence,0.364359,Action,1997,74715317.6589653,15576225.5859209,Other,N
Turbulence,0.364359,Thriller,1997,74715317.6589653,15576225.5859209,Other,N
Turbulence,0.364359,Crime,1997,74715317.6589653,15576225.5859209,Other,N
Steel,0.345909,Science Fiction,1997,21735365.1371535,2290946.88080529,Other,N
Steel,0.345909,Action,1997,21735365.1371535,2290946.88080529,Other,N
Steel,0.345909,Adventure,1997,21735365.1371535,2290946.88080529,Other,N
Private Parts,0.325869,Comedy,1997,38036888.9900187,56010404.4475991,Paramount,N
Private Parts,0.325869,Drama,1997,38036888.9900187,56010404.4475991,Paramount,N
Playing God,0.05639,Drama,1997,16301523.8528652,5433841.28428839,Other,N
Playing God,0.05639,Action,1997,16301523.8528652,5433841.28428839,Other,N
Playing God,0.05639,Thriller,1997,16301523.8528652,5433841.28428839,Other,N
Playing God,0.05639,Crime,1997,16301523.8528652,5433841.28428839,Other,N
Picture Perfect,0.285559,Comedy,1997,25810746.1003698,60223283.330673,Other,N
Picture Perfect,0.285559,Romance,1997,25810746.1003698,60223283.330673,Other,N
Anna Karenina,0.2817,Drama,1997,47546111.2375234,1075669.63603452,Other,N
Anna Karenina,0.2817,Romance,1997,47546111.2375234,1075669.63603452,Other,N
Most Wanted,0.263311,Action,1997,33961508.0268024,16081749.4252015,Other,N
Most Wanted,0.263311,Thriller,1997,33961508.0268024,16081749.4252015,Other,N
Midnight in the Garden of Good and Evil,0.245162,Crime,1997,47546111.2375234,34104492.7678969,Other,N
Midnight in the Garden of Good and Evil,0.245162,Drama,1997,47546111.2375234,34104492.7678969,Other,N
Midnight in the Garden of Good and Evil,0.245162,Mystery,1997,47546111.2375234,34104492.7678969,Other,N
Midnight in the Garden of Good and Evil,0.245162,Thriller,1997,47546111.2375234,34104492.7678969,Other,N
An American Werewolf in Paris,0.223151,Horror,1997,29886127.0635861,36094919.6980143,Other,N
An American Werewolf in Paris,0.223151,Comedy,1997,29886127.0635861,36094919.6980143,Other,N
Amistad,0.22136,Drama,1997,48904571.5585955,100526063.759335,Other,N
Amistad,0.22136,History,1997,48904571.5585955,100526063.759335,Other,N
Amistad,0.22136,Mystery,1997,48904571.5585955,100526063.759335,Other,N
Affliction,0.214637,Drama,1997,8150761.92643258,8599127.18924371,Other,N
Rosewood,0.212272,Drama,1997,40753809.6321629,17837058.1183287,Other,N
Rosewood,0.212272,History,1997,40753809.6321629,17837058.1183287,Other,N
The Lost World: Jurassic Park,0.21055,Adventure,1997,99167603.4382631,311188651.422478,Universal,N
The Lost World: Jurassic Park,0.21055,Action,1997,99167603.4382631,311188651.422478,Universal,N
The Lost World: Jurassic Park,0.21055,Science Fiction,1997,99167603.4382631,311188651.422478,Universal,N
Switchback,0.206863,Action,1997,50263031.8796676,8805804.70095194,Paramount,N
Switchback,0.206863,Adventure,1997,50263031.8796676,8805804.70095194,Paramount,N
Switchback,0.206863,Mystery,1997,50263031.8796676,8805804.70095194,Paramount,N
Switchback,0.206863,Thriller,1997,50263031.8796676,8805804.70095194,Paramount,N
La vérité si je mens !,0.158203,Comedy,1997,5433841.28428839,40014807.2174997,Other,N
The Castle,0.06567200000000001,Drama,1997,1068666.77307939,1170706.1616364,Other,N
The Castle,0.06567200000000001,Comedy,1997,1068666.77307939,1170706.1616364,Other,N
Frozen,6.1127660000000015,Animation,2013,140405002.911064,1192711491.11985,Other,N
Frozen,6.1127660000000015,Adventure,2013,140405002.911064,1192711491.11985,Other,N
Frozen,6.1127660000000015,Family,2013,140405002.911064,1192711491.11985,Other,N
Gravity,5.242753,Science Fiction,2013,98283502.0377446,670567465.539932,Other,N
Gravity,5.242753,Thriller,2013,98283502.0377446,670567465.539932,Other,N
Gravity,5.242753,Drama,2013,98283502.0377446,670567465.539932,Other,N
Thor: The Dark World,5.1119,Action,2013,159125669.965872,449076041.47751,Other,N
Thor: The Dark World,5.1119,Adventure,2013,159125669.965872,449076041.47751,Other,N
Thor: The Dark World,5.1119,Fantasy,2013,159125669.965872,449076041.47751,Other,N
Iron Man 3,4.946136,Action,2013,187206670.548085,1137692372.63862,Other,N
Iron Man 3,4.946136,Adventure,2013,187206670.548085,1137692372.63862,Other,N
Iron Man 3,4.946136,Science Fiction,2013,187206670.548085,1137692372.63862,Other,N
Now You See Me,4.942928,Thriller,2013,70202501.4555319,110170090.36466,Other,N
Now You See Me,4.942928,Crime,2013,70202501.4555319,110170090.36466,Other,N
The Hunger Games: Catching Fire,4.921275,Science Fiction,2013,121684335.856255,793216614.966424,Other,Y
The Hunger Games: Catching Fire,4.921275,Thriller,2013,121684335.856255,793216614.966424,Other,Y
The Hunger Games: Catching Fire,4.921275,Action,2013,121684335.856255,793216614.966424,Other,Y
The Hunger Games: Catching Fire,4.921275,Adventure,2013,121684335.856255,793216614.966424,Other,Y
The Wolf of Wall Street,4.877927,Crime,2013,93603335.2740425,366925723.881393,Paramount,N
The Wolf of Wall Street,4.877927,Drama,2013,93603335.2740425,366925723.881393,Paramount,N
The Wolf of Wall Street,4.877927,Comedy,2013,93603335.2740425,366925723.881393,Paramount,N
Pacific Rim,4.705208,Action,2013,168486003.493276,381529914.68992,Other,N
Pacific Rim,4.705208,Science Fiction,2013,168486003.493276,381529914.68992,Other,N
Pacific Rim,4.705208,Adventure,2013,168486003.493276,381529914.68992,Other,N
Oblivion,4.4059230000000005,Action,2013,112324002.328851,267863327.8981,Universal,N
Oblivion,4.4059230000000005,Science Fiction,2013,112324002.328851,267863327.8981,Universal,N
Oblivion,4.4059230000000005,Adventure,2013,112324002.328851,267863327.8981,Universal,N
Oblivion,4.4059230000000005,Mystery,2013,112324002.328851,267863327.8981,Universal,N
The Hobbit: The Desolation of Smaug,4.310786,Adventure,2013,234008338.185106,897094365.266423,Other,N
The Hobbit: The Desolation of Smaug,4.310786,Fantasy,2013,234008338.185106,897094365.266423,Other,N
Man of Steel,3.97246,Action,2013,210607504.366596,620445512.562504,Other,N
Man of Steel,3.97246,Adventure,2013,210607504.366596,620445512.562504,Other,N
Man of Steel,3.97246,Fantasy,2013,210607504.366596,620445512.562504,Other,N
Man of Steel,3.97246,Science Fiction,2013,210607504.366596,620445512.562504,Other,N
Her,3.951582,Romance,2013,21528767.1130298,44322350.2299834,Other,N
Her,3.951582,Science Fiction,2013,21528767.1130298,44322350.2299834,Other,N
Her,3.951582,Drama,2013,21528767.1130298,44322350.2299834,Other,N
Despicable Me 2,3.928789,Animation,2013,71138534.8082723,908665501.929165,Universal,N
Despicable Me 2,3.928789,Comedy,2013,71138534.8082723,908665501.929165,Universal,N
Despicable Me 2,3.928789,Family,2013,71138534.8082723,908665501.929165,Universal,N
Star Trek Into Darkness,3.877342,Action,2013,177846337.020681,437469458.167733,Paramount,N
Star Trek Into Darkness,3.877342,Adventure,2013,177846337.020681,437469458.167733,Paramount,N
Star Trek Into Darkness,3.877342,Science Fiction,2013,177846337.020681,437469458.167733,Paramount,N
12 Years a Slave,3.625529,Drama,2013,18720667.0548085,175038236.962459,Other,N
12 Years a Slave,3.625529,History,2013,18720667.0548085,175038236.962459,Other,N
Riddick,3.518275,Science Fiction,2013,35569267.4041361,92046987.9382742,Other,N
Riddick,3.518275,Action,2013,35569267.4041361,92046987.9382742,Other,N
Riddick,3.518275,Thriller,2013,35569267.4041361,92046987.9382742,Other,N
The Conjuring,3.4723580000000003,Horror,2013,12168433.5856255,297658738.152158,Other,N
The Conjuring,3.4723580000000003,Thriller,2013,12168433.5856255,297658738.152158,Other,N
The Great Gatsby,3.200427,Drama,2013,98283502.0377446,328585540.343974,Other,Y
The Great Gatsby,3.200427,Romance,2013,98283502.0377446,328585540.343974,Other,Y
Elysium,2.951594,Science Fiction,2013,107643835.565149,267837238.776492,Other,N
Elysium,2.951594,Action,2013,107643835.565149,267837238.776492,Other,N
Elysium,2.951594,Drama,2013,107643835.565149,267837238.776492,Other,N
Elysium,2.951594,Thriller,2013,107643835.565149,267837238.776492,Other,N
A Good Day to Die Hard,2.815499,Action,2013,86115068.4521191,285166475.403852,Other,N
A Good Day to Die Hard,2.815499,Thriller,2013,86115068.4521191,285166475.403852,Other,N
The Purge,2.811403,Science Fiction,2013,2808100.05822127,83614574.2265088,Universal,N
The Purge,2.811403,Horror,2013,2808100.05822127,83614574.2265088,Universal,N
The Purge,2.811403,Thriller,2013,2808100.05822127,83614574.2265088,Universal,N
Monsters University,2.643496,Animation,2013,187206670.548085,695996591.902563,Other,N
Monsters University,2.643496,Family,2013,187206670.548085,695996591.902563,Other,N
World War Z,2.604638,Action,2013,187206670.548085,497843379.155286,Paramount,N
World War Z,2.604638,Drama,2013,187206670.548085,497843379.155286,Paramount,N
World War Z,2.604638,Horror,2013,187206670.548085,497843379.155286,Paramount,N
World War Z,2.604638,Science Fiction,2013,187206670.548085,497843379.155286,Paramount,N
World War Z,2.604638,Thriller,2013,187206670.548085,497843379.155286,Paramount,N
The Secret Life of Walter Mitty,2.497001,Adventure,2013,84243001.7466382,176099064.153854,Other,N
The Secret Life of Walter Mitty,2.497001,Comedy,2013,84243001.7466382,176099064.153854,Other,N
The Secret Life of Walter Mitty,2.497001,Drama,2013,84243001.7466382,176099064.153854,Other,N
The Secret Life of Walter Mitty,2.497001,Fantasy,2013,84243001.7466382,176099064.153854,Other,N
"Ender's Game",2.476989,Science Fiction,2013,102963668.801447,117506997.785345,Other,Y
"Ender's Game",2.476989,Action,2013,102963668.801447,117506997.785345,Other,Y
"Ender's Game",2.476989,Adventure,2013,102963668.801447,117506997.785345,Other,Y
"We're the Millers",2.443357,Comedy,2013,34633234.0513957,252723500.427767,Other,N
"We're the Millers",2.443357,Crime,2013,34633234.0513957,252723500.427767,Other,N
2 Guns,2.196946,Action,2013,57098034.5171659,123500625.27028,Universal,N
2 Guns,2.196946,Crime,2013,57098034.5171659,123500625.27028,Universal,N
2 Guns,2.196946,Drama,2013,57098034.5171659,123500625.27028,Universal,N
2 Guns,2.196946,Comedy,2013,57098034.5171659,123500625.27028,Universal,N
2 Guns,2.196946,Thriller,2013,57098034.5171659,123500625.27028,Universal,N
Rush,2.119986,Drama,2013,35569267.4041361,84474786.0695772,Other,N
Rush,2.119986,Action,2013,35569267.4041361,84474786.0695772,Other,N
G.I. Joe: Retaliation,2.1092470000000003,Adventure,2013,121684335.856255,348088599.30097,Paramount,N
G.I. Joe: Retaliation,2.1092470000000003,Action,2013,121684335.856255,348088599.30097,Paramount,N
G.I. Joe: Retaliation,2.1092470000000003,Science Fiction,2013,121684335.856255,348088599.30097,Paramount,N
G.I. Joe: Retaliation,2.1092470000000003,Thriller,2013,121684335.856255,348088599.30097,Paramount,N
Inside Llewyn Davis,2.070019,Drama,2013,10296366.8801447,30828557.0671454,Other,N
Inside Llewyn Davis,2.070019,Music,2013,10296366.8801447,30828557.0671454,Other,N
Olympus Has Fallen,2.063266,Action,2013,65522334.6918297,150725369.686373,Other,N
Olympus Has Fallen,2.063266,Thriller,2013,65522334.6918297,150725369.686373,Other,N
Percy Jackson: Sea of Monsters,2.032753,Adventure,2013,84243001.7466382,163411533.615766,Other,N
Percy Jackson: Sea of Monsters,2.032753,Family,2013,84243001.7466382,163411533.615766,Other,N
Percy Jackson: Sea of Monsters,2.032753,Fantasy,2013,84243001.7466382,163411533.615766,Other,N
Prisoners,2.032167,Drama,2013,43057534.2260595,114314652.29169,Other,N
Prisoners,2.032167,Thriller,2013,43057534.2260595,114314652.29169,Other,N
Prisoners,2.032167,Crime,2013,43057534.2260595,114314652.29169,Other,N
American Hustle,2.024873,Drama,2013,37441334.109617,235105188.620081,Other,N
American Hustle,2.024873,Crime,2013,37441334.109617,235105188.620081,Other,N
Warm Bodies,1.999054,Horror,2013,32761167.3459149,109497801.257654,Other,N
Warm Bodies,1.999054,Comedy,2013,32761167.3459149,109497801.257654,Other,N
Warm Bodies,1.999054,Romance,2013,32761167.3459149,109497801.257654,Other,N
Hansel & Gretel: Witch Hunters,1.92107,Fantasy,2013,46801667.6370212,210423550.411948,Paramount,N
Hansel & Gretel: Witch Hunters,1.92107,Horror,2013,46801667.6370212,210423550.411948,Paramount,N
Hansel & Gretel: Witch Hunters,1.92107,Action,2013,46801667.6370212,210423550.411948,Paramount,N
47 Ronin,1.91745,Action,2013,163805836.729574,141305911.612243,Universal,N
47 Ronin,1.91745,Adventure,2013,163805836.729574,141305911.612243,Universal,N
47 Ronin,1.91745,Fantasy,2013,163805836.729574,141305911.612243,Universal,N
The Mortal Instruments: City of Bones,1.875017,Action,2013,56162001.1644255,84772254.6609781,Other,N
The Mortal Instruments: City of Bones,1.875017,Adventure,2013,56162001.1644255,84772254.6609781,Other,N
The Mortal Instruments: City of Bones,1.875017,Drama,2013,56162001.1644255,84772254.6609781,Other,N
The Mortal Instruments: City of Bones,1.875017,Mystery,2013,56162001.1644255,84772254.6609781,Other,N
The Mortal Instruments: City of Bones,1.875017,Romance,2013,56162001.1644255,84772254.6609781,Other,N
Epic,1.874575,Animation,2013,93603335.2740425,251256282.187847,Other,N
